project_id,sprint,velocity,progress,blocked,reopened,scope_change,defects,lead_time,throughput,delay
49,12,58.24,48.57,2,3,15.91,6,15.95,25.0,1
46,1,36.37,48.51,1,2,8.03,2,9.25,37.32,1
53,1,44.74,70.87,1,1,13.0,2,13.09,40.44,1
31,12,85.72,89.66,4,0,3.63,6,13.26,20.98,0
35,5,61.81,56.7,2,0,8.48,3,6.02,24.96,1
33,11,46.83,56.12,1,1,8.2,4,10.78,48.88,0
52,5,48.18,80.58,4,0,3.62,3,10.62,37.1,1
21,11,63.61,70.31,2,0,10.61,4,9.4,44.79,0
32,12,59.94,83.16,2,3,9.59,3,5.21,24.19,1
23,1,51.13,70.58,0,0,11.35,3,13.07,21.75,0
33,6,51.55,80.78,2,1,3.08,3,7.64,31.88,0
3,1,27.8,95.49,1,1,13.64,4,6.44,24.93,1
18,5,24.65,56.74,2,1,6.47,0,13.74,5.23,1
25,9,47.35,92.77,4,4,11.01,4,7.74,43.27,0
42,12,40.5,49.44,2,0,6.3,1,8.92,46.87,0
31,5,58.79,84.14,0,1,3.24,4,11.73,43.67,0
54,6,52.96,96.29,0,2,4.99,3,10.93,46.42,1
58,8,38.41,67.14,3,1,2.43,5,4.6,36.5,1
3,11,52.45,84.67,0,4,4.14,5,4.11,27.19,0
40,1,43.73,67.69,2,2,6.29,4,11.46,52.58,1
46,2,81.0,83.78,2,1,10.53,1,10.52,45.13,0
24,9,55.79,41.12,3,5,1.21,0,9.16,38.03,1
50,3,26.59,77.43,1,3,6.19,3,4.36,5.0,1
32,6,77.31,80.93,2,2,2.7,3,10.03,32.16,0
47,5,40.5,95.17,5,1,10.15,6,10.97,26.94,1
22,11,35.38,88.88,2,1,13.06,2,1.0,33.62,0
23,2,82.16,72.58,1,0,6.4,5,8.19,22.09,0
2,7,55.19,79.02,0,1,6.07,4,10.33,34.15,0
27,4,60.51,53.31,2,1,7.48,1,10.34,22.47,1
42,1,61.0,99.66,0,1,12.48,0,17.72,37.56,0
2,4,46.91,85.37,3,0,14.4,4,13.95,19.77,1
26,6,41.41,47.09,0,2,19.34,4,11.58,33.03,1
17,7,43.86,78.69,4,0,1.62,1,13.71,32.51,1
40,7,74.13,79.84,2,1,12.81,4,10.61,33.15,1
33,7,53.06,63.39,0,1,4.17,4,12.16,26.32,1
9,3,69.69,76.45,3,0,3.92,3,14.88,24.91,0
43,6,48.85,61.88,1,2,6.01,6,3.62,42.52,1
54,8,38.67,53.93,5,1,11.71,2,17.66,31.06,1
48,4,28.37,65.8,1,1,5.39,1,9.11,26.13,1
39,8,59.72,77.57,1,0,8.56,3,13.9,26.68,0
29,2,75.41,88.92,2,1,5.45,3,11.95,35.64,0
42,10,36.71,76.05,1,0,2.12,2,11.6,22.98,1
55,9,57.7,89.07,2,1,4.51,0,14.84,26.84,0
26,9,29.37,84.73,2,1,5.34,0,10.73,24.61,1
35,8,41.66,59.47,2,2,9.02,2,14.31,46.03,1
50,10,54.02,84.62,2,2,9.54,2,11.19,26.8,1
25,10,24.08,85.03,2,2,9.96,3,6.28,19.01,1
24,1,49.73,100.0,9,1,2.57,5,5.53,17.71,1
13,2,37.45,81.16,2,1,9.97,1,11.91,25.23,1
58,6,59.07,56.48,1,1,7.01,4,6.95,26.48,0
7,10,47.52,66.69,3,0,2.7,3,12.13,31.16,1
57,5,64.09,47.21,0,1,12.62,6,6.36,22.87,0
36,12,45.81,82.66,3,1,1.78,4,14.78,30.22,1
45,9,29.56,99.81,2,0,3.76,5,16.08,45.98,1
20,5,27.7,39.13,1,1,13.15,2,12.72,28.66,1
1,2,21.36,100.0,2,2,7.26,2,9.45,42.04,1
8,10,59.49,82.46,3,0,6.26,5,9.57,31.67,1
46,4,88.37,58.85,1,1,7.22,4,11.52,23.13,0
16,9,56.53,78.85,1,0,7.26,4,17.67,23.45,1
14,1,75.08,59.34,3,2,14.63,3,11.04,33.74,1
12,11,67.0,81.61,1,2,6.05,3,13.57,11.2,1
51,1,42.22,75.95,1,0,9.35,3,6.85,32.18,0
23,12,68.98,79.94,2,1,1.52,2,10.02,18.45,0
15,7,42.82,61.22,4,0,5.53,2,16.29,41.02,1
28,11,43.12,63.4,5,1,9.96,3,17.24,42.14,1
34,3,46.87,82.53,0,1,2.8,3,5.66,26.89,0
2,10,47.58,67.46,2,0,5.24,4,10.06,52.2,0
32,2,59.92,77.24,1,0,12.71,5,14.49,22.53,1
23,9,39.94,81.79,5,1,10.06,2,14.86,20.11,1
22,3,63.34,71.66,3,2,14.7,2,9.36,27.12,1
51,2,63.12,92.33,4,0,5.01,3,10.04,5.0,0
25,12,55.14,72.22,3,1,2.51,3,7.87,29.26,0
58,8,79.09,71.77,8,0,5.67,0,3.99,24.6,0
22,10,69.31,65.52,2,0,5.28,4,9.13,53.7,0
58,6,66.05,90.6,3,1,8.85,3,11.89,18.23,1
58,6,50.99,64.39,2,2,4.51,3,3.99,54.23,1
22,10,55.28,93.82,6,1,13.01,0,21.05,41.53,1
49,11,57.86,77.45,2,0,5.22,2,10.02,13.99,0
52,7,50.2,100.0,2,1,4.33,1,16.9,31.99,1
42,7,44.37,65.09,1,0,2.77,4,12.54,35.85,0
6,11,13.91,94.13,3,0,5.02,4,15.04,29.02,1
15,6,60.77,82.65,2,0,11.69,3,5.35,16.84,0
54,4,65.62,67.29,2,0,15.91,2,13.1,19.43,0
43,11,32.58,82.86,3,1,3.61,6,7.49,24.01,1
37,9,59.08,82.12,3,0,7.01,3,10.38,25.87,0
33,6,41.13,70.02,3,2,21.55,0,12.72,27.58,1
8,4,44.5,81.42,1,1,4.57,4,10.75,14.47,1
53,12,69.66,92.45,3,2,8.41,6,8.48,34.1,1
44,3,35.14,82.67,6,1,8.3,3,10.52,34.59,1
44,4,35.12,68.71,3,1,7.75,4,13.4,14.5,1
5,3,77.07,67.87,1,2,9.45,4,9.18,35.05,0
39,2,47.82,73.69,1,0,8.47,1,11.48,5.0,0
4,5,68.7,91.69,2,2,10.71,1,9.7,18.47,0
6,2,26.02,63.69,1,2,8.86,2,5.37,18.13,1
45,6,27.22,80.88,1,3,10.82,3,16.35,37.25,1
32,3,36.31,51.56,0,0,3.88,3,13.16,20.17,1
52,6,42.78,83.92,1,1,13.86,2,8.43,23.13,1
30,11,28.95,86.28,3,1,6.53,2,6.44,37.36,1
47,10,55.54,100.0,2,0,14.32,3,7.82,26.71,0
35,9,56.52,88.88,3,2,8.42,2,12.24,23.77,1
55,1,36.53,68.98,3,1,10.3,2,10.6,6.75,1
40,6,37.72,51.98,2,0,1.91,3,13.83,34.93,1
52,9,39.7,82.71,1,1,4.13,4,5.61,40.94,0
16,11,32.53,70.09,1,0,4.56,3,11.17,30.17,1
13,4,10.0,80.01,2,0,12.24,5,9.3,40.11,1
50,11,48.72,64.2,0,0,3.46,1,7.78,32.62,1
42,12,43.54,72.4,2,0,8.67,4,16.24,22.95,1
30,2,45.08,49.5,3,2,6.28,3,8.52,41.96,1
19,4,34.82,59.31,3,1,4.17,4,9.93,40.55,1
17,1,62.16,57.19,5,0,11.53,1,2.66,27.47,0
56,3,86.38,88.09,2,3,12.15,3,15.49,35.12,1
19,10,37.49,62.59,2,0,8.22,3,6.4,47.71,1
28,9,71.0,95.67,1,1,3.96,2,3.72,25.73,0
58,10,55.5,62.74,1,1,6.61,5,13.61,38.41,1
55,5,50.53,100.0,0,1,10.83,2,14.42,36.67,1
26,11,44.84,45.77,3,2,5.3,4,12.68,32.4,1
37,6,48.75,81.36,5,1,2.78,3,2.99,29.25,0
26,3,67.24,75.58,0,0,1.89,2,11.61,7.82,1
53,5,32.93,56.83,4,0,5.92,3,1.0,41.84,1
23,11,45.87,66.74,3,0,1.53,4,5.05,19.72,1
9,8,68.74,71.08,1,0,19.54,3,8.57,33.75,0
12,6,64.76,78.75,0,2,10.27,4,14.23,24.52,1
53,4,33.16,60.95,5,2,3.12,1,11.18,46.11,1
1,2,47.26,81.38,4,0,11.27,3,15.35,21.79,1
58,9,60.92,76.8,2,0,3.52,6,7.6,24.46,1
58,12,59.95,86.69,3,0,2.91,5,5.34,51.41,1
1,1,64.63,62.06,2,3,11.24,2,9.8,37.64,0
47,1,55.76,68.86,3,1,10.75,4,8.43,23.3,1
34,4,58.28,96.63,2,0,10.94,3,10.7,27.05,0
32,7,55.14,61.41,2,0,19.73,2,12.32,34.56,1
54,1,73.7,54.11,3,2,5.45,5,14.14,21.14,1
48,9,43.67,65.54,2,0,16.15,3,10.87,24.75,1
25,4,50.72,48.36,1,0,8.84,2,10.99,28.44,1
40,3,34.78,100.0,2,2,10.69,1,8.73,32.98,0
45,1,31.82,70.76,1,3,2.94,1,11.13,36.33,1
53,10,54.87,70.9,1,1,4.74,2,17.58,14.15,1
1,4,39.14,86.14,1,2,4.93,6,8.37,24.35,1
16,9,49.13,64.12,2,2,5.44,1,9.6,30.96,1
39,10,74.27,71.76,2,1,9.62,2,14.61,42.62,1
5,6,73.4,63.72,1,0,2.74,2,17.85,30.87,0
22,6,83.36,48.67,2,2,7.77,4,6.02,39.03,1
29,1,74.56,75.76,3,1,2.61,4,6.2,24.31,0
55,10,86.05,90.39,3,0,6.82,1,6.35,41.93,0
3,2,56.55,76.19,0,0,1.87,4,2.21,27.99,0
12,11,36.45,88.8,2,0,3.48,2,10.36,39.32,0
26,6,34.99,58.56,0,0,9.67,2,16.88,29.32,1
16,2,70.94,63.69,2,4,7.05,3,13.82,38.87,1
51,3,50.77,55.59,1,1,3.69,0,9.8,27.39,0
37,4,51.89,80.5,1,2,4.23,3,14.81,33.42,1
22,11,41.76,70.24,2,0,3.44,4,17.86,29.51,1
57,5,43.56,69.67,0,0,12.62,3,10.22,31.45,1
29,9,55.76,85.03,1,1,7.68,3,9.92,37.27,0
14,12,34.17,67.91,3,1,9.64,4,7.27,37.45,1
28,4,53.86,91.2,2,1,8.7,2,13.44,16.99,1
5,11,72.67,78.53,3,2,2.84,2,16.28,41.4,1
47,9,18.0,69.51,2,0,6.05,1,14.18,16.84,1
49,11,26.88,51.73,3,0,2.9,0,5.95,33.57,1
30,10,60.13,84.95,1,0,3.28,6,13.27,18.4,1
46,3,70.46,79.24,0,0,8.61,4,6.89,41.09,0
52,8,42.65,79.97,2,0,8.37,1,1.49,39.91,0
5,12,20.03,80.44,2,1,9.16,3,10.2,31.79,1
12,1,71.48,67.06,2,1,3.35,2,14.79,22.79,0
16,11,37.83,72.73,2,0,5.29,2,7.51,53.0,1
26,9,44.58,68.12,3,0,21.62,4,7.66,26.88,1
26,9,54.79,93.75,3,2,8.77,3,12.97,23.92,0
48,10,40.0,70.87,3,0,3.43,2,10.34,5.0,1
21,2,36.86,65.71,2,2,3.24,4,9.48,14.91,1
39,4,37.13,94.78,2,1,7.05,3,7.12,42.92,1
36,8,77.87,93.15,2,0,4.44,2,13.49,28.01,0
33,7,67.39,78.55,1,3,8.44,2,8.96,25.16,0
30,1,58.62,73.05,2,0,8.69,4,8.22,36.65,1
37,5,17.2,69.31,1,1,4.3,1,11.35,23.44,1
23,7,58.67,74.34,2,2,11.46,3,4.99,17.38,1
58,4,57.86,61.88,1,0,16.56,2,9.24,34.61,0
10,1,30.83,82.25,4,0,0.71,3,11.18,34.96,1
54,9,53.88,99.79,3,2,1.83,2,12.14,36.06,1
5,5,65.77,83.44,5,1,5.67,4,11.43,12.54,1
36,11,58.54,58.45,2,1,16.26,2,5.49,37.83,1
34,2,39.8,81.83,4,2,5.87,4,3.31,35.55,0
52,8,50.2,77.92,3,2,10.34,3,9.16,33.48,0
31,11,60.96,81.69,2,0,12.73,2,4.58,34.28,0
10,2,50.89,62.71,0,1,6.91,4,18.25,34.32,0
58,3,68.81,75.05,1,1,10.5,3,2.97,21.63,0
19,10,55.94,88.25,0,3,13.04,2,12.09,18.82,1
58,1,61.29,58.95,0,2,7.11,4,7.86,37.5,0
32,11,62.32,68.26,5,1,5.34,3,16.57,28.07,1
1,2,34.0,70.68,2,0,2.97,3,11.68,47.39,1
56,7,50.75,89.98,5,1,6.39,1,14.85,25.38,1
5,10,45.01,92.21,0,1,5.34,3,7.0,30.28,0
45,2,65.66,46.27,1,0,6.19,4,5.17,17.48,0
4,6,56.95,89.96,3,0,12.95,4,6.39,18.78,1
16,3,47.18,92.68,0,0,6.45,1,4.53,23.48,0
24,4,30.77,91.72,2,1,4.58,6,9.62,18.59,0
16,11,26.05,67.06,3,1,3.19,3,4.85,39.62,1
55,8,54.66,71.55,3,1,2.22,3,9.43,39.49,1
2,3,39.24,51.49,3,0,5.58,3,8.31,8.13,1
49,10,59.99,43.58,3,1,6.38,5,15.98,20.06,1
28,6,25.35,69.58,0,1,2.79,1,8.34,24.31,0
32,1,73.89,76.15,1,2,9.06,5,11.5,34.76,0
27,7,59.96,77.65,1,2,4.37,1,11.99,26.07,0
20,8,51.49,87.32,0,0,9.4,3,10.95,5.0,1
24,11,75.25,100.0,2,0,14.72,4,7.54,14.32,0
12,8,64.23,69.06,3,0,1.33,3,10.39,44.89,0
50,3,42.87,59.17,1,2,1.8,6,14.69,22.49,1
35,10,51.16,83.19,2,3,19.09,2,13.02,35.35,0
33,1,20.54,78.33,0,0,7.89,1,14.32,38.0,1
33,9,65.96,66.38,3,1,8.65,2,7.11,15.72,1
51,6,45.56,88.66,2,0,3.58,6,15.15,29.27,1
43,11,20.34,62.82,1,0,5.8,5,8.89,47.32,1
37,9,32.27,73.07,3,5,1.95,3,14.37,33.2,1
12,7,63.06,73.94,1,1,1.8,5,15.15,31.1,0
3,1,74.21,60.78,2,0,6.74,1,3.71,29.81,0
1,12,50.31,49.35,2,0,4.88,2,10.55,42.18,1
33,12,35.27,78.28,1,0,5.66,2,5.5,51.6,1
40,1,28.69,95.53,3,2,4.05,5,8.94,9.21,1
10,6,71.22,89.41,0,0,21.79,5,14.78,52.91,0
43,5,56.74,90.42,2,0,2.62,0,4.96,35.74,0
44,9,45.05,63.02,2,1,4.84,1,10.27,37.51,1
29,2,41.48,78.21,3,1,8.89,1,11.71,26.61,0
13,8,60.08,53.64,1,1,20.89,0,16.54,49.22,1
12,11,59.66,77.53,2,1,1.39,3,4.0,29.9,1
31,5,36.55,95.83,1,1,2.32,2,11.13,30.85,0
46,2,32.86,96.3,4,1,12.26,2,9.05,21.52,1
2,10,33.62,100.0,2,1,2.66,1,12.55,17.91,1
51,11,42.98,89.84,3,0,5.49,1,9.59,20.08,0
50,11,39.65,82.14,1,0,12.08,3,11.2,40.74,1
35,12,74.27,88.12,1,1,6.83,5,10.53,42.26,0
23,6,42.44,85.21,5,0,2.5,7,13.64,39.81,1
17,10,31.26,62.89,2,0,3.59,3,14.12,29.1,1
26,8,32.1,52.27,2,1,9.34,5,7.8,39.04,1
8,4,47.24,88.24,1,2,10.18,6,3.81,22.31,1
29,2,22.67,100.0,2,0,5.82,3,11.59,29.82,1
26,12,49.1,88.86,2,1,13.49,3,8.41,24.53,0
10,11,29.96,46.67,1,0,10.14,3,7.85,22.83,1
26,5,67.38,67.21,3,0,3.57,2,12.19,31.91,1
34,12,51.75,72.05,1,1,13.5,2,22.18,35.87,1
51,2,81.82,47.16,3,0,4.56,4,7.09,27.08,1
41,2,46.58,54.35,1,1,2.5,1,8.05,36.25,0
7,6,10.0,74.44,2,1,4.83,5,6.02,29.84,1
4,11,71.87,78.92,0,0,6.99,2,8.26,9.24,0
58,10,57.53,60.21,2,0,3.91,2,1.0,20.79,0
53,9,59.85,53.66,4,0,9.34,3,11.05,34.17,1
50,4,34.96,92.9,0,2,10.96,3,3.38,34.61,1
45,6,49.36,69.26,1,2,9.28,5,8.58,25.02,0
11,7,52.8,71.41,3,1,5.22,0,10.71,20.76,0
29,11,46.43,66.8,1,0,12.67,5,6.64,43.68,1
56,6,23.98,63.43,4,2,5.33,4,15.11,37.19,1
36,8,91.53,94.54,0,0,0.75,0,9.29,10.32,0
25,4,62.54,61.8,2,0,6.99,5,6.8,31.06,0
21,12,56.31,77.7,2,2,7.09,3,9.86,30.63,0
57,1,69.71,75.13,1,0,7.44,1,17.95,22.87,1
36,7,59.66,45.78,1,0,8.66,3,7.79,28.1,0
10,3,39.84,78.61,4,0,12.25,5,3.98,16.86,1
37,6,68.75,51.84,3,1,12.26,3,10.35,38.27,1
9,2,62.78,84.53,4,0,6.25,4,10.89,44.62,0
24,9,40.41,57.2,1,0,6.52,3,12.28,21.22,1
35,1,61.85,82.83,3,1,9.58,4,1.1,27.65,0
49,6,46.39,68.56,2,2,4.51,1,19.4,18.91,1
35,6,53.13,64.89,1,0,16.93,4,7.11,25.84,0
48,5,58.99,78.16,2,3,1.81,5,19.17,36.61,1
36,5,70.53,52.92,0,1,4.9,3,6.37,28.37,1
18,1,40.31,73.96,2,3,6.08,5,3.76,37.45,1
49,10,55.47,86.73,3,1,5.68,1,12.4,52.8,0
39,12,80.24,90.64,2,2,4.03,2,7.18,24.02,0
32,5,47.36,68.06,3,3,6.5,4,12.48,31.64,1
24,2,52.95,70.25,0,0,8.83,5,13.24,26.01,0
23,7,80.21,52.62,3,1,8.88,3,4.1,37.15,1
32,3,59.56,63.74,2,2,10.74,5,9.24,30.69,1
37,4,27.89,51.6,2,1,4.79,1,12.33,32.37,1
12,3,38.07,81.6,3,1,2.42,5,15.17,30.21,1
49,3,60.34,87.63,1,2,1.68,3,6.62,29.16,0
55,4,56.35,68.19,6,1,15.87,2,7.68,33.99,0
13,5,52.44,59.13,0,0,10.38,1,11.1,31.73,0
23,1,82.42,79.62,2,3,6.16,3,6.55,41.5,0
25,4,40.74,61.98,2,3,5.53,4,8.23,28.29,1
35,12,48.88,85.08,1,4,4.74,5,5.45,47.35,1
41,12,20.55,100.0,1,1,9.92,4,7.73,32.1,1
30,11,67.41,61.73,1,1,16.32,3,13.46,52.89,1
17,8,38.02,63.87,3,0,1.74,1,13.64,43.3,1
49,10,65.86,53.11,0,0,11.39,2,6.08,29.16,0
20,7,64.28,77.19,5,0,8.69,3,20.82,27.04,1
48,9,85.24,76.17,0,0,3.98,7,13.59,17.42,1
25,5,59.74,70.94,2,1,16.05,5,8.43,45.14,1
22,10,44.66,75.24,1,2,12.95,3,7.28,51.63,0
13,4,56.8,59.34,0,0,7.59,4,11.21,23.39,0
59,8,38.61,50.05,3,2,4.78,2,9.66,30.12,0
19,9,54.79,63.61,1,0,9.77,5,7.54,32.99,0
49,7,46.99,46.27,1,2,13.38,4,6.42,30.97,1
36,7,48.94,61.73,2,2,9.95,1,8.18,20.6,0
12,5,36.52,79.65,2,0,0.63,3,14.23,41.59,1
41,4,54.51,75.89,1,0,12.94,3,14.09,30.54,0
19,10,62.36,48.39,2,0,2.08,2,17.22,51.52,1
12,1,25.22,90.74,3,0,5.8,0,13.75,27.7,1
9,10,39.67,72.08,0,4,13.96,3,12.16,30.52,1
7,10,52.52,55.51,2,0,4.05,4,12.86,25.17,1
28,7,14.79,69.53,2,2,15.8,2,8.47,14.47,1
14,1,76.1,66.25,1,1,14.13,3,11.24,29.34,1
31,1,39.33,61.98,1,3,9.26,5,10.17,22.37,1
52,5,35.93,87.19,1,1,10.26,4,9.12,40.38,1
19,9,46.89,58.41,2,0,7.65,3,6.88,28.68,1
58,6,52.06,77.77,3,1,3.49,2,9.29,22.97,0
47,3,38.65,54.88,0,3,23.59,0,9.55,13.87,0
16,3,64.71,74.45,2,3,2.07,4,8.48,37.12,0
53,7,56.0,78.98,4,1,3.46,1,13.53,23.73,1
5,6,37.44,79.01,0,1,2.15,2,8.71,34.33,1
35,9,42.16,76.21,2,1,5.27,3,6.02,34.68,1
12,6,27.25,71.41,3,0,9.21,1,6.26,37.59,0
25,5,31.2,59.04,2,0,5.88,4,8.8,19.09,1
52,10,55.81,59.21,5,2,3.79,1,6.22,37.47,0
59,7,37.6,79.48,1,1,10.19,4,10.31,26.03,0
21,1,77.06,56.08,4,0,12.01,3,12.61,33.17,1
36,12,51.06,52.64,5,0,6.39,2,6.52,28.34,1
53,7,29.71,96.45,4,0,6.16,9,14.03,42.32,1
23,3,32.85,71.1,2,1,1.69,2,4.55,33.65,0
16,9,65.79,84.53,2,2,23.73,2,10.59,32.1,0
57,6,48.85,88.1,1,0,18.15,5,4.14,57.94,0
39,9,64.88,75.77,0,0,7.61,4,15.94,47.22,1
45,5,44.5,69.35,3,0,12.04,1,11.07,25.13,0
53,7,41.6,69.6,2,0,10.69,3,13.97,24.63,1
42,4,66.79,99.12,2,1,12.48,1,12.96,28.05,0
58,7,37.12,66.62,2,2,4.69,5,17.69,30.98,1
39,1,57.34,77.65,2,1,2.64,6,9.4,17.42,1
14,7,46.82,85.16,0,2,9.73,4,13.33,39.54,1
31,8,63.18,78.76,0,1,6.5,1,8.57,24.49,0
58,5,77.28,91.27,1,2,13.75,2,6.45,44.23,0
5,2,44.12,69.2,1,0,18.39,8,10.69,37.52,1
35,5,41.79,85.1,5,2,2.07,2,15.25,20.89,1
23,6,59.99,48.08,0,1,5.99,1,8.6,28.67,0
29,12,33.77,95.2,3,0,10.32,7,7.21,13.82,1
43,2,74.25,91.85,2,1,19.12,1,7.74,34.19,0
11,6,71.69,70.43,2,0,1.81,2,5.5,20.0,0
18,6,35.01,81.58,0,1,3.87,3,8.28,30.57,1
47,1,26.25,88.37,2,0,18.57,8,5.78,25.1,1
12,1,32.59,59.43,3,1,11.92,3,11.19,43.59,1
9,11,32.82,72.83,2,1,1.49,3,12.38,29.03,0
10,10,62.03,55.41,1,1,11.55,1,16.43,51.02,1
58,3,73.24,92.08,2,3,1.47,4,12.11,7.18,1
44,10,61.85,87.34,7,0,2.07,0,8.57,23.58,0
17,10,46.46,70.79,0,1,5.41,2,5.78,54.04,0
38,12,55.14,69.05,6,0,25.84,4,10.67,26.33,1
7,3,36.95,72.77,4,0,5.21,5,6.14,37.35,1
46,4,66.46,61.54,1,0,1.12,2,14.55,20.55,0
13,2,56.48,72.39,0,0,7.46,2,8.02,53.88,0
40,9,61.6,59.43,2,1,3.3,5,15.52,27.06,1
42,10,39.09,88.47,1,2,10.82,1,10.81,17.5,1
9,12,47.47,92.05,0,0,1.96,2,7.36,28.98,0
50,11,60.88,89.18,1,2,8.64,0,11.45,18.18,1
27,7,71.65,57.09,6,2,1.62,3,9.38,17.23,1
58,7,40.88,71.87,1,2,4.45,5,8.15,13.24,1
2,6,61.71,83.77,1,1,10.58,3,14.18,21.22,0
5,3,39.32,86.53,3,1,4.23,4,10.14,35.63,1
29,6,81.76,47.42,3,2,18.49,1,8.21,45.49,0
37,12,43.78,86.11,0,1,12.81,6,15.45,38.89,0
38,8,59.65,56.35,1,0,8.52,7,14.35,35.77,0
19,8,52.48,72.69,0,1,15.6,3,6.3,29.55,1
8,11,89.08,93.86,0,1,8.57,3,8.45,30.4,0
48,9,53.45,91.83,3,3,6.19,5,7.6,19.36,0
45,1,42.27,94.89,3,0,7.55,4,21.37,33.93,1
1,1,59.59,59.01,1,2,8.07,7,10.03,25.47,0
22,3,59.26,62.71,1,1,11.39,7,10.19,31.42,1
52,3,47.64,66.56,3,1,10.89,4,8.07,32.61,1
17,10,33.58,72.8,3,0,5.47,7,5.57,34.28,1
7,8,42.08,78.25,2,0,5.33,3,14.96,29.71,1
25,10,63.22,94.16,3,0,11.08,1,10.46,38.28,0
45,1,23.79,61.07,1,0,8.43,2,15.69,21.27,1
4,2,46.28,65.57,2,1,17.87,2,9.64,17.78,1
36,2,64.92,96.35,4,2,19.88,2,8.54,15.4,0
6,3,48.6,57.61,0,0,7.86,1,5.73,32.75,1
31,6,82.61,85.9,2,3,5.66,0,8.26,32.57,0
19,1,23.83,73.67,2,0,7.64,6,10.07,29.08,0
44,2,35.58,80.82,4,1,3.41,2,12.61,33.79,0
54,1,15.28,62.83,2,0,9.8,5,12.03,44.03,1
39,5,79.91,85.61,4,1,5.46,0,11.02,9.12,0
27,7,35.83,65.19,2,1,11.44,3,9.61,25.17,1
10,8,20.2,53.71,1,1,9.59,2,13.06,22.19,1
26,10,40.82,82.2,1,2,16.32,1,12.14,21.17,1
19,1,29.11,37.45,0,1,2.57,2,14.21,36.93,1
39,7,40.93,66.48,1,1,4.96,1,12.04,29.8,1
3,5,50.62,79.37,4,0,6.48,4,18.89,26.19,1
45,10,62.07,86.37,2,0,7.55,3,8.28,38.16,1
13,1,47.38,93.4,0,1,5.83,4,11.14,48.96,0
50,3,50.38,100.0,2,2,10.76,1,20.77,34.32,1
28,7,41.28,97.08,3,2,3.35,0,8.64,22.97,1
58,10,27.32,77.87,2,1,11.13,3,16.0,26.48,1
20,1,22.3,91.88,1,1,16.3,3,9.32,39.64,1
28,7,44.53,77.64,3,1,10.99,4,9.72,25.32,1
8,5,51.27,85.29,3,1,9.96,4,9.67,31.78,1
41,1,43.42,66.01,3,1,6.5,4,9.51,29.69,1
39,1,22.86,81.93,1,2,2.76,6,14.18,45.43,1
1,1,53.02,67.9,2,0,4.78,3,13.15,22.67,1
3,11,74.44,72.4,1,0,4.05,4,6.51,15.79,0
13,9,48.28,81.98,0,0,7.27,1,10.77,24.55,1
28,11,41.31,100.0,0,1,14.71,0,14.47,25.8,1
57,3,49.09,80.92,3,2,6.26,5,2.68,25.85,1
49,5,33.43,74.82,4,1,6.29,4,10.4,23.91,1
25,11,32.47,62.52,4,1,2.04,2,11.01,32.09,0
56,10,56.77,88.44,2,3,11.8,4,13.6,18.94,1
33,12,64.85,69.97,1,1,8.11,1,11.54,48.11,1
38,9,47.79,80.61,2,0,8.74,3,11.04,27.41,1
53,6,20.39,85.53,2,2,17.19,0,8.75,26.76,1
6,12,55.3,93.96,0,2,8.14,3,10.96,32.14,0
58,9,81.01,87.64,3,2,7.89,2,11.19,28.12,0
44,8,46.34,56.65,1,1,15.45,7,16.73,26.74,1
45,8,47.33,49.24,1,1,10.79,1,6.85,42.04,0
32,1,36.91,85.52,1,0,10.39,3,5.62,33.54,0
45,9,57.22,76.29,2,1,8.43,2,7.52,30.61,1
47,6,39.94,80.87,2,1,7.22,4,8.55,21.5,1
21,9,65.32,100.0,2,1,14.93,2,10.92,28.93,1
16,3,40.14,65.75,2,2,3.34,1,14.4,14.8,0
54,12,55.13,94.37,1,3,9.66,1,10.77,35.89,1
21,3,49.3,65.9,3,1,7.04,4,7.85,41.07,1
11,6,73.33,98.48,2,1,5.46,4,4.68,37.72,0
37,9,56.14,86.26,0,2,9.53,1,10.04,25.19,1
36,7,70.81,52.39,0,3,1.47,2,15.27,12.54,1
35,3,51.63,68.74,3,2,6.96,5,8.46,27.44,1
19,3,47.44,100.0,1,3,2.62,4,10.18,41.33,0
20,2,49.43,100.0,2,2,7.85,3,14.45,33.58,1
57,9,38.43,84.06,2,4,6.23,1,3.65,30.1,0
18,3,57.98,80.31,1,0,13.25,6,9.59,35.73,1
47,11,39.64,78.6,3,0,4.32,4,12.1,26.61,1
41,5,51.69,81.56,1,1,1.61,2,8.71,29.37,0
49,9,62.83,72.89,2,1,12.26,6,10.46,36.9,0
14,8,73.75,93.17,5,1,5.8,3,11.37,23.6,0
15,2,52.44,83.67,3,2,4.78,4,11.61,25.31,1
31,3,62.92,60.52,4,2,6.12,5,16.17,41.53,1
1,2,61.13,84.82,4,0,10.91,1,9.15,23.12,0
53,8,44.26,77.47,1,2,10.64,0,11.39,14.19,1
54,6,81.62,70.31,0,1,12.3,5,9.99,17.09,0
54,6,41.36,100.0,2,0,14.34,1,17.37,33.07,1
3,12,51.36,76.56,2,0,8.92,2,10.93,41.19,0
16,9,71.81,45.65,0,2,2.51,2,12.36,51.84,1
23,8,71.44,71.38,3,0,1.94,7,12.43,23.28,1
57,4,50.21,89.9,2,0,5.19,5,7.47,11.77,0
11,12,64.86,61.1,2,1,7.99,1,11.65,49.77,0
12,4,46.64,89.39,2,1,4.53,4,14.22,39.25,1
10,9,42.67,60.03,2,1,23.65,2,1.0,27.59,1
